NCT Number,Study URL,Study Status,Sex,Age,Phases,Enrollment,Funder Type,Study Type,Study Design,Start Date,Completion Date,First Posted,Last Update Posted,Duration_Days,Binary_Values,Participants
NCT04630522,https://clinicaltrials.gov/study/NCT04630522,1.0,0,"ADULT, OLDER_ADULT",0,0.0341229969466263,0,1,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2020-10-31,2023-03-31,2020-11-16,2023-11-09,0.25585031931267066,1,295.0
NCT02335905,https://clinicaltrials.gov/study/NCT02335905,1.0,0,CHILD,1,-0.18486193918400656,3,1,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2015-06-03,2020-06-16,2015-01-12,2021-11-02,1.8298691348478235,0,11.0
NCT05596669,https://clinicaltrials.gov/study/NCT05596669,1.0,0,ADULT,0,-0.11623637821349134,0,1,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: TREATMENT,2021-09-01,2022-05-15,2022-10-27,2022-10-27,-0.7699700766304687,1,100.0
NCT03318809,https://clinicaltrials.gov/study/NCT03318809,1.0,0,"ADULT, OLDER_ADULT",0,-0.18409086546523673,0,1,Allocation: NON_RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2017-12-12,2018-04-05,2017-10-24,2022-06-23,-1.00303647058875,0,12.0
NCT03418480,https://clinicaltrials.gov/study/NCT03418480,1.0,0,"ADULT, OLDER_ADULT",1,-0.16866939108984005,3,1,Allocation: NON_RANDOMIZED|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2017-04-11,2024-01-24,2018-02-01,2024-02-07,2.878667907660089,0,32.0
NCT02393755,https://clinicaltrials.gov/study/NCT02393755,1.0,0,"ADULT, OLDER_ADULT",1,-0.1609586539021417,3,1,Allocation: NON_RANDOMIZED|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2015-05-08,2021-05-18,2015-03-19,2021-07-08,2.42402430817809,0,42.0
NCT02309177,https://clinicaltrials.gov/study/NCT02309177,1.0,0,"ADULT, OLDER_ADULT",0,-0.10544134615071366,0,1,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2015-01-12,2018-09-12,2014-12-05,2019-05-31,1.0075715054598031,1,114.0
NCT06517433,https://clinicaltrials.gov/study/NCT06517433,1.0,0,"ADULT, OLDER_ADULT",0,-0.14553717952674503,0,1,Allocation: NON_RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2017-12-12,2021-07-09,2024-07-24,2024-07-24,0.9517668759204964,1,62.0
NCT03272165,https://clinicaltrials.gov/study/NCT03272165,1.0,0,"ADULT, OLDER_ADULT",0,-0.15479006415198304,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2017-10-17,2021-03-31,2017-09-05,2022-06-09,0.8795491200460994,1,50.0
NCT05600296,https://clinicaltrials.gov/study/NCT05600296,1.0,2,CHILD,0,-0.15787435902706237,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2022-11-01,2023-05-15,2022-10-31,2023-10-19,-0.870090147274519,0,46.0
NCT04451811,https://clinicaltrials.gov/study/NCT04451811,1.0,0,ADULT,0,-0.18409086546523673,0,1,Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: NONE|Primary Purpose: OTHER,2020-09-07,2021-02-24,2020-06-30,2021-05-28,-0.9111229631122446,0,12.0
NCT04567745,https://clinicaltrials.gov/study/NCT04567745,1.0,0,"ADULT, OLDER_ADULT",0,-0.131657852588888,3,1,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: DIAGNOSTIC,2020-09-29,2021-09-30,2020-09-28,2021-11-01,-0.5894256869444762,1,80.0
NCT04049123,https://clinicaltrials.gov/study/NCT04049123,1.0,0,"ADULT, OLDER_ADULT",0,-0.18177764430892723,0,1,Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: SINGLE (PARTICIPANT)|Primary Purpose: BASIC_SCIENCE,2019-11-18,2020-10-23,2019-08-07,2021-11-16,-0.6320998154157107,0,15.0
NCT03035279,https://clinicaltrials.gov/study/NCT03035279,0.0,0,"ADULT, OLDER_ADULT",0,-0.17098261224614955,0,1,Allocation: NON_RANDOMIZED|Intervention Model: SEQUENTIAL|Masking: NONE|Primary Purpose: TREATMENT,2017-03-08,2019-03-28,2017-01-30,2020-02-20,0.040838364322988666,0,29.0
NCT04614051,https://clinicaltrials.gov/study/NCT04614051,0.0,1,"ADULT, OLDER_ADULT",0,-0.19180160265293505,0,1,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2021-03-30,2022-05-10,2020-11-03,2023-01-03,-0.5237731816041152,0,2.0
NCT04048135,https://clinicaltrials.gov/study/NCT04048135,1.0,0,"ADULT, OLDER_ADULT",1,-0.1154653044947215,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: TREATMENT",2019-07-29,2022-01-19,2019-08-07,2024-04-02,0.29524182251688724,1,101.0
NCT04456634,https://clinicaltrials.gov/study/NCT04456634,1.0,0,ADULT,0,-0.18717516034031606,3,1,Allocation: RANDOMIZED|Intervention Model: SEQUENTIAL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: TREATMENT,2020-09-10,2020-11-17,2020-07-02,2021-07-09,-1.078536851730165,0,8.0
NCT03747484,https://clinicaltrials.gov/study/NCT03747484,0.0,0,"ADULT, OLDER_ADULT",1,-0.1879462340590859,3,1,Allocation: NON_RANDOMIZED|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: OTHER,2019-07-03,2024-01-09,2018-11-20,2024-10-29,1.5196610471146184,0,7.0
NCT02998450,https://clinicaltrials.gov/study/NCT02998450,1.0,0,ADULT,0,-0.1424528846516657,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2016-10-18,2017-07-08,2016-12-20,2023-03-08,-0.7584808881959055,1,66.0
NCT02659540,https://clinicaltrials.gov/study/NCT02659540,1.0,0,"ADULT, OLDER_ADULT",0,-0.17792227571507804,3,1,Allocation: NON_RANDOMIZED|Intervention Model: SEQUENTIAL|Masking: NONE|Primary Purpose: TREATMENT,2016-10-13,2020-07-27,2016-01-20,2022-10-28,1.0797892613342002,0,20.0
NCT03211195,https://clinicaltrials.gov/study/NCT03211195,1.0,0,ADULT,0,-0.13474214746396734,0,1,Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: NONE|Primary Purpose: TREATMENT,2017-06-29,2017-08-22,2017-07-07,2022-04-25,-1.1015152285992913,1,76.0
NCT03316599,https://clinicaltrials.gov/study/NCT03316599,1.0,0,"ADULT, OLDER_ADULT",0,-0.17329583340245905,3,1,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2018-01-17,2021-07-29,2017-10-20,2021-08-03,0.925505873784352,0,26.0
NCT02218723,https://clinicaltrials.gov/study/NCT02218723,1.0,0,"ADULT, OLDER_ADULT",0,-0.17021153852737972,0,1,Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: NONE|Primary Purpose: TREATMENT,2014-10-28,2014-12-19,2014-08-18,2018-07-24,-1.1047978538663092,0,30.0
NCT02983045,https://clinicaltrials.gov/study/NCT02983045,1.0,0,"ADULT, OLDER_ADULT",1,0.2361443112643228,0,1,Allocation: NON_RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2016-12-19,2022-04-28,2016-12-06,2023-03-13,2.0202614003348702,1,557.0
NCT02205398,https://clinicaltrials.gov/study/NCT02205398,0.0,0,"ADULT, OLDER_ADULT",0,-0.1833197917464669,0,1,Allocation: NON_RANDOMIZED|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2014-07-28,2017-01-20,2014-07-31,2019-01-22,0.29852444778390524,0,13.0
NCT03212586,https://clinicaltrials.gov/study/NCT03212586,1.0,2,ADULT,0,-0.13782644233904667,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: BASIC_SCIENCE",2017-07-18,2018-07-27,2017-07-11,2019-05-14,-0.5762951858764039,1,72.0
NCT04695847,https://clinicaltrials.gov/study/NCT04695847,1.0,0,"ADULT, OLDER_ADULT",0,-0.17560905455876855,0,1,Allocation: NON_RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2021-01-13,2023-06-23,2021-01-05,2023-07-07,0.2722634456477609,0,23.0
NCT04135560,https://clinicaltrials.gov/study/NCT04135560,1.0,0,ADULT,0,-0.1671272436523004,0,1,"Allocation: RANDOMIZED|Intervention Model: SEQUENTIAL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2019-10-29,2020-04-10,2019-10-22,2020-05-14,-0.9209708389132988,0,34.0
NCT05325346,https://clinicaltrials.gov/study/NCT05325346,1.0,0,ADULT,0,-0.18409086546523673,0,1,Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: NONE|Primary Purpose: TREATMENT,2022-03-07,2022-04-14,2022-04-13,2023-01-11,-1.1277762307354358,0,12.0
NCT05050448,https://clinicaltrials.gov/study/NCT05050448,1.0,0,"ADULT, OLDER_ADULT",1,-0.1470793269642847,0,1,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2021-08-01,2022-12-31,2021-09-20,2023-06-26,-0.3415874792846137,1,60.0
NCT04991909,https://clinicaltrials.gov/study/NCT04991909,1.0,0,ADULT,0,-0.11932067308857067,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2021-08-23,2022-05-30,2021-08-05,2021-08-31,-0.7305785734262521,1,96.0
NCT04935294,https://clinicaltrials.gov/study/NCT04935294,1.0,0,"ADULT, OLDER_ADULT",0,-0.1810065705901574,0,1,Allocation: NON_RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: BASIC_SCIENCE,2018-01-24,2018-05-29,2021-06-23,2021-06-23,-0.9849820316201506,0,16.0
NCT02756845,https://clinicaltrials.gov/study/NCT02756845,1.0,0,"CHILD, ADULT",0,-0.18177764430892723,0,1,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2017-08-16,2022-11-29,2016-04-29,2024-02-20,1.9792285844971444,0,15.0
NCT02733627,https://clinicaltrials.gov/study/NCT02733627,1.0,0,ADULT,0,-0.1655850962147607,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: TREATMENT",2016-07-07,2017-07-12,2016-04-11,2021-06-07,-0.58286043641044,0,36.0
NCT03661541,https://clinicaltrials.gov/study/NCT03661541,1.0,0,"ADULT, OLDER_ADULT",0,-0.1655850962147607,0,1,Allocation: NON_RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SCREENING,2017-03-02,2017-10-25,2018-09-07,2021-11-03,-0.8011550166671401,0,36.0
NCT04231513,https://clinicaltrials.gov/study/NCT04231513,1.0,0,ADULT,0,-0.13782644233904667,0,1,"Allocation: RANDOMIZED|Intervention Model: SEQUENTIAL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: OTHER",2019-12-16,2023-03-09,2020-01-18,2023-04-06,0.7449614840983595,1,72.0
NCT02135861,https://clinicaltrials.gov/study/NCT02135861,1.0,0,"ADULT, OLDER_ADULT",0,-0.16172972762091153,0,1,Allocation: RANDOMIZED|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: BASIC_SCIENCE,2014-07-30,2017-02-22,2014-05-12,2019-02-27,0.349405139422685,0,41.0
NCT06600477,https://clinicaltrials.gov/study/NCT06600477,1.0,2,ADULT,0,-0.1748379808399987,0,1,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2023-10-16,2023-11-01,2024-09-19,2024-09-19,-1.163885108672634,0,24.0
NCT03052205,https://clinicaltrials.gov/study/NCT03052205,1.0,0,"ADULT, OLDER_ADULT",0,-0.15170576927690368,0,1,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2017-06-09,2019-10-04,2017-02-14,2020-02-11,0.2000456897733639,1,54.0
NCT06087055,https://clinicaltrials.gov/study/NCT06087055,1.0,0,ADULT,0,-0.18409086546523673,0,1,Allocation: NON_RANDOMIZED|Intervention Model: CROSSOVER|Masking: NONE|Primary Purpose: BASIC_SCIENCE,2023-05-12,2023-08-07,2023-10-17,2023-10-17,-1.0473519116934935,0,12.0
NCT04236895,https://clinicaltrials.gov/study/NCT04236895,1.0,2,ADULT,0,-0.10544134615071366,0,1,"Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: TREATMENT",2018-07-10,2018-11-28,2020-01-22,2020-01-22,-0.9587210294840063,1,114.0
NCT02548585,https://clinicaltrials.gov/study/NCT02548585,1.0,0,"ADULT, OLDER_ADULT",1,-0.10621241986948349,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2015-12-09,2017-02-24,2015-09-14,2019-04-05,-0.4630446141642814,1,113.0
NCT05453227,https://clinicaltrials.gov/study/NCT05453227,1.0,1,"ADULT, OLDER_ADULT",1,-0.15479006415198304,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2021-12-01,2022-12-30,2022-07-12,2023-10-17,-0.5434689332062235,1,50.0
NCT03307252,https://clinicaltrials.gov/study/NCT03307252,1.0,2,ADULT,0,-0.1586454327458322,0,1,Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: NONE|Primary Purpose: OTHER,2017-10-25,2018-05-02,2017-10-11,2023-11-07,-0.8799380230755732,0,45.0
NCT04959981,https://clinicaltrials.gov/study/NCT04959981,1.0,0,"ADULT, OLDER_ADULT",0,-0.1748379808399987,0,1,Allocation: NON_RANDOMIZED|Intervention Model: SEQUENTIAL|Masking: NONE|Primary Purpose: TREATMENT,2021-09-02,2023-04-27,2021-07-13,2023-07-25,-0.20207590543634674,0,24.0
NCT04068610,https://clinicaltrials.gov/study/NCT04068610,0.0,0,"ADULT, OLDER_ADULT",1,-0.14630825324551486,0,1,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2019-09-13,2022-10-10,2019-08-28,2023-11-15,0.6530479766218542,1,61.0
NCT03566485,https://clinicaltrials.gov/study/NCT03566485,0.0,1,"ADULT, OLDER_ADULT",1,-0.18409086546523673,3,1,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2018-07-10,2020-12-10,2018-06-25,2021-08-11,0.26077425721319775,0,12.0
NCT03577028,https://clinicaltrials.gov/study/NCT03577028,0.0,2,"ADULT, OLDER_ADULT",1,-0.113152083338412,0,1,Allocation: NON_RANDOMIZED|Intervention Model: SEQUENTIAL|Masking: NONE|Primary Purpose: TREATMENT,2018-07-24,2023-02-27,2018-07-05,2024-02-14,1.565617800852871,1,104.0
NCT03165071,https://clinicaltrials.gov/study/NCT03165071,1.0,0,"ADULT, OLDER_ADULT",0,-0.1810065705901574,0,1,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: OTHER,2017-06-03,2017-10-27,2017-05-24,2022-11-23,-0.9505144663164612,0,16.0
NCT05003713,https://clinicaltrials.gov/study/NCT05003713,1.0,0,ADULT,0,-0.13011570515134835,0,1,"Allocation: RANDOMIZED|Intervention Model: SEQUENTIAL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: BASIC_SCIENCE",2021-08-03,2023-02-03,2021-08-12,2023-03-22,-0.28906547501232494,1,82.0
NCT03096223,https://clinicaltrials.gov/study/NCT03096223,1.0,0,"ADULT, OLDER_ADULT",0,-0.17329583340245905,0,1,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2017-04-10,2018-02-07,2017-03-30,2018-03-27,-0.6928283828555446,0,26.0
NCT04770935,https://clinicaltrials.gov/study/NCT04770935,1.0,0,"ADULT, OLDER_ADULT",0,-0.18871730777785573,0,1,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: OTHER,2021-05-03,2022-12-20,2021-02-25,2023-04-28,-0.21192378123740085,0,6.0
NCT05856747,https://clinicaltrials.gov/study/NCT05856747,1.0,0,ADULT,0,-0.17792227571507804,0,1,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2023-05-04,2023-06-01,2023-05-12,2024-03-27,-1.144189357070526,0,20.0
NCT06139341,https://clinicaltrials.gov/study/NCT06139341,1.0,2,ADULT,0,-0.16866939108984005,0,1,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: TREATMENT,2023-07-21,2023-12-17,2023-11-18,2024-01-11,-0.9455905284159342,0,32.0
NCT03802292,https://clinicaltrials.gov/study/NCT03802292,1.0,0,ADULT,0,-0.14862147440182435,0,1,Allocation: RANDOMIZED|Intervention Model: SEQUENTIAL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: OTHER,2019-01-16,2020-11-20,2019-01-14,2021-03-03,-0.08390139582369707,1,58.0
NCT03394885,https://clinicaltrials.gov/study/NCT03394885,1.0,1,"ADULT, OLDER_ADULT",1,-0.1794644231526177,3,1,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2018-06-19,2020-07-20,2018-01-09,2021-08-12,0.06053411592509694,0,18.0
NCT04844450,https://clinicaltrials.gov/study/NCT04844450,1.0,0,"ADULT, OLDER_ADULT",0,-0.15093469555813385,0,1,"Allocation: RANDOMIZED|Intervention Model: SEQUENTIAL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: TREATMENT",2021-04-29,2023-03-31,2021-04-14,2023-08-18,-0.03958595471895346,1,55.0
NCT04015076,https://clinicaltrials.gov/study/NCT04015076,1.0,0,"ADULT, OLDER_ADULT",0,-0.131657852588888,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: OTHER",2019-07-16,2020-03-23,2019-07-10,2020-03-27,-0.7781766397980138,1,80.0
NCT04393675,https://clinicaltrials.gov/study/NCT04393675,1.0,0,"ADULT, OLDER_ADULT",1,-0.13320000002642768,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: TREATMENT",2020-05-14,2022-03-31,2020-05-19,2020-05-28,-0.0642056442215888,1,78.0
NCT03096340,https://clinicaltrials.gov/study/NCT03096340,0.0,0,"ADULT, OLDER_ADULT",0,-0.1856330129027764,0,1,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2017-03-23,2019-11-26,2017-03-30,2020-12-22,0.4150576447630459,0,10.0
NCT04575311,https://clinicaltrials.gov/study/NCT04575311,1.0,0,ADULT,0,-0.16866939108984005,0,1,"Allocation: RANDOMIZED|Intervention Model: SEQUENTIAL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: TREATMENT",2020-10-20,2021-09-22,2020-10-05,2024-05-24,-0.6370237533162378,0,32.0
NCT03102398,https://clinicaltrials.gov/study/NCT03102398,1.0,2,"ADULT, OLDER_ADULT",1,-0.17329583340245905,0,1,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2017-03-31,2018-03-31,2017-04-05,2017-11-22,-0.5910669995779851,0,26.0
NCT06323655,https://clinicaltrials.gov/study/NCT06323655,1.0,0,ADULT,0,-0.1563322115895227,0,1,"Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: BASIC_SCIENCE",2018-07-19,2018-08-28,2024-03-21,2024-03-21,-1.1244936054684176,0,48.0
NCT03896594,https://clinicaltrials.gov/study/NCT03896594,1.0,2,ADULT,0,-0.1655850962147607,0,1,"Allocation: RANDOMIZED|Intervention Model: SEQUENTIAL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: OTHER",2018-12-24,2019-09-30,2019-04-01,2019-04-02,-0.7305785734262521,0,36.0
NCT04557280,https://clinicaltrials.gov/study/NCT04557280,1.0,0,ADULT,0,-0.1748379808399987,0,1,Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: NONE|Primary Purpose: OTHER,2020-11-06,2020-12-19,2020-09-21,2022-11-16,-1.1195696675678906,0,24.0
NCT04870112,https://clinicaltrials.gov/study/NCT04870112,0.0,0,"ADULT, OLDER_ADULT",0,-0.1794644231526177,0,1,Allocation: NON_RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2021-06-28,2023-08-30,2021-05-03,2024-03-08,0.11141480756387666,0,18.0
NCT04935801,https://clinicaltrials.gov/study/NCT04935801,1.0,0,ADULT,0,-0.17329583340245905,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: PREVENTION",2021-08-02,2022-09-15,2021-06-23,2022-12-05,-0.5188492437035882,0,26.0
NCT03100591,https://clinicaltrials.gov/study/NCT03100591,1.0,2,"ADULT, OLDER_ADULT",0,-0.18871730777785573,0,1,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: OTHER,2017-03-28,2017-04-18,2017-04-04,2022-11-29,-1.155678545505089,0,6.0
NCT02740270,https://clinicaltrials.gov/study/NCT02740270,1.0,0,"ADULT, OLDER_ADULT",0,-0.12240496796365001,0,1,Allocation: NON_RANDOMIZED|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2016-07-22,2020-03-03,2016-04-15,2021-02-21,0.9763865654231317,1,92.0
NCT03886831,https://clinicaltrials.gov/study/NCT03886831,1.0,0,"ADULT, OLDER_ADULT",0,-0.014454647335873242,0,1,Allocation: NA|Intervention Model: SEQUENTIAL|Masking: NONE|Primary Purpose: TREATMENT,2019-02-11,2022-11-16,2019-03-22,2023-03-28,1.065017447632619,1,232.0
NCT02759107,https://clinicaltrials.gov/study/NCT02759107,1.0,0,"ADULT, OLDER_ADULT",0,-0.0838512820251583,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: BASIC_SCIENCE",2016-05-11,2017-06-26,2016-05-03,2024-01-16,-0.5155666184365701,1,142.0
NCT03953833,https://clinicaltrials.gov/study/NCT03953833,1.0,1,"ADULT, OLDER_ADULT",0,-0.17021153852737972,0,1,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2019-04-01,2023-01-13,2019-05-17,2023-09-14,1.0797892613342002,0,30.0
NCT04018170,https://clinicaltrials.gov/study/NCT04018170,1.0,0,ADULT,0,-0.11469423077595166,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: TREATMENT",2019-02-15,2019-12-15,2019-07-12,2020-02-13,-0.6928283828555446,1,102.0
NCT05592262,https://clinicaltrials.gov/study/NCT05592262,1.0,0,ADULT,0,-0.17792227571507804,0,1,Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: NONE|Primary Purpose: TREATMENT,2022-11-15,2022-12-14,2022-10-24,2022-12-19,-1.1425480444370169,0,20.0
NCT03049046,https://clinicaltrials.gov/study/NCT03049046,1.0,0,ADULT,0,-0.1771512019963082,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: TREATMENT",2017-04-07,2018-03-30,2017-02-09,2017-08-03,-0.6041975006460574,0,21.0
NCT03730142,https://clinicaltrials.gov/study/NCT03730142,1.0,0,"ADULT, OLDER_ADULT",0,-0.13011570515134835,0,1,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2018-10-25,2020-07-25,2018-11-05,2023-04-18,-0.1413473379965129,1,82.0
NCT05763459,https://clinicaltrials.gov/study/NCT05763459,1.0,0,"ADULT, OLDER_ADULT",0,-0.18409086546523673,0,1,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2023-03-24,2023-06-02,2023-03-10,2023-06-26,-1.0752542264631468,0,12.0
NCT03362723,https://clinicaltrials.gov/study/NCT03362723,1.0,0,"ADULT, OLDER_ADULT",0,-0.1563322115895227,0,1,Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: NONE|Primary Purpose: TREATMENT,2017-11-27,2019-06-11,2017-12-05,2019-06-19,-0.26936972341021664,0,48.0
